"landingPagePlusQueryString","deviceCategory","sessions","engagedSessions","conversions","totalRevenue","ecommercePurchases"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&fbclid=PAaWdyZARI6CRleHRuA2FlbQEwAGFkaWQAAAZLw3hb_nNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp-IimwL-0vGXEBs9awg9zORPb8SSBkae0EyyQz70_6UAG_rixYeqoaPvrU6S_aem_YmqvMjiGwfpwubMgri-gRQ","mobile","1","1","3","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZA8yNzUyNTQ2OTI1OTgyNzkAAR71LCtWRZyCZAxtidLCDksvivmUsuzXr5XykqzrgF9TFHdQIS38bwlYIgyLyg_aem_Z19QoijvoZfpmKExTwUpng","mobile","1","1","4","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGCpr4bYZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadagJHeDvmf32tuLyJE9bDy2CFcZ_ctcshLOWdNHLqXF_HqKm6D49l3nZbJ0w_aem_6UF_47CiylAfFADjMCZBCw","mobile","1","1","3","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGCpr4bYZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafM46dsHmRE3Qs13TF-4yiLbL0E-clvzQGWhX42JgdKslunNm8BxvmQxPmqKw_aem_Y_tjfcRhSBlkbICf-tM5oA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeJVFvnRphqSQpStxpFm95hLcqO-wBiDwRTMwnm1pNAz1J1DIEqOw7W-meing_aem_fxier12UxI-qeif51rSjHQ","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVmjY5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafpOVzUJnKuEGGRUbciWd8zKwTKIPMo5wngvzPyBKRZgsmovyUbKgdAkhU7fg_aem_e1JswWsDTLiqm__yOBh-Ww","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVmzmZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac1C4VXi5W_CbRm4OePulfCINcaqgrL_NqSP-HZXAfaiUvMHbPwfdS2EMgGGg_aem_0ANxj3zggEQZHQEMZR3A8Q","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVmzmZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae9B5b5JYsYA5HaEwliwYg0sYQcUw9r4Mb86lwQ539iy7_lkiq5Ynf1lDxx-g_aem_ZX4b0A63mr2mwuDTEZaajw","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVmzmZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadWWgJCy4D-yFMCmbX8M3STjkYfgWZHqZiFNSCZdILNiyFI2QfgH1u4xBFzFw_aem_dLysX_6I0wYI6OjyFVs-OA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-cabana?inStock=&media_type=image&fbclid=PAaWdyZARgl0RleHRuA2FlbQEwAGFkaWQAAAZOJWaNjnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp92837doiMuL_RkC2g25IUYvyl53CUTvtUL6bhv_losPcrEgUvHTO4hBStdi_aem_C2SlpbfQQfnJHaTYdmEsMQ","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeiOre23hdKKNat8SeaIN22EZStk3siaoawxEVdlf2iWFIf1Gq9xOMi_J055I_aem_fG4XIDDxBCz98nbDUXWlcg","mobile","1","1","4","0","0"
"/calca-jeans-feminina-boot-cut-morgan?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR71XaCuEQrDIiUICNpx1nt9OooWZGP2CmlXcBI5zlXAOba_E1AVVRENir3Gdw_aem_lnzdhCdYxQubck5uGzRCcA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadFAwPzO9GQYmQjLIqn2WRK0j3bUqIF0_DjoskvTYZV4IIdjtg_EH-VjdeziA_aem_16qQHWF9LB9d4z41YrdNyA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwYW9zYgQsZW1leHRuA2FlbQEwAGFkaWQAAAZF7_R1znNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHkzQ0zoJ1rT-Gwga7Mtyl3P6dBZyZ3i21_zIjLpPq8wsu2aCvq96kdGtiFJl_aem_2LORjicuu00lMAWb1z1HFg","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGCpr4bYZzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeR0seI2zJQMuSdEk5TfT4jInFWWGcNzyM8OKmoV00_1IdDiHteA5QhihVs-g_aem_YrDjAbdOBxIf5rYwW1j79Q","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEenNoHCHlSoFDIzfY3JgVO7rf80Lk2ZWu3uxEaBv5xvV0BGVHE1q4H0Xc1UgE_aem_h6_Su6YivRr1Vhe6qxYNHw","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4lxoNaNMKiqFGOJ_S_aH1kuX_I3AHKCb9zIYxjCrf_467-dAQYf6b_7elycA_aem_PdG4j-fpAiGvTGmMBJLGYg","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQypwK_ZzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeeBOEeceYh0F9ZsZfEJwwAzIUcPDC6t0oK2olUMjC-cV3mZu-xcIJSZJ6ueg_aem_zz_Q3hqvAtvloHqG-dUlvQ","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRZnbmzZzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4U95PMNewJEKEOElDd018RCyqkaS25CvFliO3ptGWtaVWgsS44Dolv6sxYaA_aem_o5mgkhH6s6g0ar95pbfQHQ","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6721RiHsXFNsaPONcaTw54Nesz3EpilmbemWq-U_s1yVTnCaUO8CWoZQy4Ew_aem__X3StYNs4uHbkpebmhGj_w","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8N6QSZzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEef7T0ENhN7YzpAfSHrgXoZ7i0OJXz81h-bIpXBpozwxG45ZOD0AllDMqSyr0_aem_Wz5UWteSqxQL55-tB9G2aQ","mobile","1","1","6","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8N6QSZzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5YkXmipyy9KToEkLo2pNKRsnfnGBntScWKiahL3Y4kgtPOy1gezQSuEWzPuw_aem_e0lZwBfpGl6od241_YS0Og","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe1gURN_xF9LTVQMFJ6bRbP0JIPorKt6SBSN2GExIaZqUOnwjBbzYDA1jc8HU_aem_-MK8GejLscN2gM13mC7GRA","mobile","1","1","3","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8Nvk45zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7TaIYPcksZWGuENTVfPn7lcuiSrX9tFsP2Ik2g-COKPYZu9LMhitMoEcAfOg_aem_SuY93c97yuV5LJABP3KZjQ","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGST4j7Z5zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7BMECHOG5j4T4XVIMQPqn1saG6u2wi3jtVrGvWIc6gJy7d5YAM2jPG48lCNw_aem_MlK6EbLs07t4geYcp6RIUg","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGK_xAvlZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadRZuOlS3ZAHK2mVGIO4CAm80H7Z7padv8IiiSIOHuZQ-df09JObeUGmGWh-g_aem_u3jzYs-mane3Bt7J_M9Lvw","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadS-Se4ZGPMM4-D-4oKlZkVqBvZYT-bv7VHGJG_7ddUNkDTGP14mDjBpl9_Kw_aem_p8fpivO5y5W_9iC0kJcFGg","mobile","1","1","3","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafH_VRxJbk4flE5SwJBeOXm7ZUAnRk3_3tupzxRSuYWymM8jKvCX1UxY8URhQ_aem_EAc7ly5lo-rOY_Q00miJHA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad8EWoxeHCU1tIna6a1_KfLujIsFQpEac5EQN3hDlaDyThU4HCp_Nvvx_IwoA_aem_IGAQuDQUPEaJ-fNL5MuE_A","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacSD6rnVGF0b_UPWwX5B1HHLqrc8dQl8fOm_1ZJlvHv7ECyuByuGWSsWKNmGA_aem_cqT_vTZCHz_2Hps-FyEtTg","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N4W_5zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad37d4NXexp6cE4WG4GUyOu-h0P98dKbtt41Z14R6dGmkuGSOyjWJRzbqNj_w_aem_4w6J2ffSSYZjHcJrZwGBTA","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N6QSZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaefUSnWut1c88bZT8uYoaL_q7df-Lu7x7Wv0HhwzxeEHWbU2eNVioZbxhgzhA_aem_D6wRejYjHDbgJMgjzG0BMw","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N6QSZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeolcnX6k684mwfpEbaTHwMC3sJt01Ca0gGreAUHBIPHP6Do7sZA68uc7EARA_aem_xmVA070YcXsJ8tGKWS62ag","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N6QSZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafgsAip1H7gecwBlR_PqyUUYKmoGIujB4eOX537rwIdR7hVL1GpfI6chgwplA_aem_qvZC_ESOB7p82yIbWEXCqw","mobile","1","1","3","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeJcb4jgiNLTSTfRj4Xz307zQNMcnw_squh8Os-zAk0CAR-N89ehFPLQ-neoA_aem_fXgJn0GG5roRMz9O_rtjkA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacBAlTWCmuy29SCgB8sOImEd6ijNRmUt_828d5rM5wk0VGELIjbmII0swd65A_aem_aKhJgQE_pvfkF0tCcOVP4g","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadykq1yP03l5o2ePXFUNUpKCG0raJp-I5QqQYjd8bmEhxM-ex2A9Cw865tcWg_aem_m2dBwo9sYrDhc4z5G45xWQ","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafbRuo9DMG12EJdllaSbkHpvNj4-vdJEFNypQz1AiZLMPyfCYY1jdFrSNhAdA_aem_t17uxlDB3mkdbb39oPXssA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafqNv1if2dZJCqAkD9Yd2jYdfJSB0Un86akKgaHuuZoJFZ5pW-BRmCH4KW3QQ_aem_W-yxrAFPJGYp0dYnpWVZ6w","mobile","1","1","4","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8PDcRZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAac3feBcNFlWKu4DSzOVO9648R_BMwBi8tekInxDtC_4-wMl4dtq97eobWVn_g_aem_uKpdrP8hpGXvV7nzjo-Pkw","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGST4j7Z5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae6ZUSMWOhoFO4FOAK2pA28gnCqS3d9C_jXFqhUDDwQ0smcOFWB6CrkxgYIwQ_aem_-rZCyz_n3gKnpJC3K8y18g","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGST4j7Z5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafeOBABFP9FsMp9AKgZpP9VnzCVmvNb4LYFccpfF_5CNeRTE-IkxE--LzTxzQ_aem_kPdpc-dO-l212-gXrHQqHw","mobile","1","1","2","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&media_type=image&fbclid=PAYW9leAPGGshleHRuA2FlbQEwAGFkaWQAAAYKmvhthnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp42uhn1qejez7p9LiLkSKoaI0RMqsWHYg7rib9oIr82SVdZrhMNE9zMmTg97_aem_YZaIuCtYX3kU-TIxYtxgYg","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGCpr4bYZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaenA9n97xZiMiv5-W8LjgiRn8WNCsfkvQjQ3VYhAb5DJhWqOvm3U2yJ3KFa6A_aem_z4qeIka681io5M8Jd92ebA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGCpr4bYZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeYYI4wcodujJ9H37OKW2RYufpFWBZD_2csG6DaB6jEwKsUt4obe1PoaiP3IA_aem_58Te6_rCobeujSY11OK34w","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadOaQkFTPXkwJylRqwBTEFYx-eZnve-r_tZ1g9uNFP4ibCHiOT3WpleBeeknw_aem_D1MDQFHYFZlIaFf46ryYtw","mobile","1","1","1","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N_LU5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaelAkdoXZD3tXkpBzAmgusLrj_fsmVHEuov_2D9BpSbqOjhd2iQj9rQwQWLyg_aem_C42H1mMAHRfPB1llGzgAWg","mobile","1","1","3","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVmzmZzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafcFAO870hGIRiL62nbKfjQ6kEkKzXyLZK4DX2CgD9yDFKP7IefsLxa9AtQpA_aem_7q5Ws054SCaAxLwnOJYwsw","mobile","1","1","4","0","0"
"/calca-jeans-feminina-boot-cut-morgan?inStock=&media_type=image&fbclid=PAaWdyZARgPJZleHRuA2FlbQEwAGFkaWQAAAZLw38tTnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp-LCrGpo8VWIZBikdIhan_GEKJ_Lhg1w2APve-0b-WMI7nWEBNjvb6ASQLnn_aem_Qeyz4q0_3fUVwRw47ZJ51w","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8N6QSZzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR73jQHmQWGdfAnovoiKg2cFphOIxoIx1d-ghXijXVl2VCIkBW-ln-_zpKngvA_aem_Npgb4rGFlpGJAFsv9Fi2Rg","mobile","1","1","2","0","0"
"/calca-jeans-feminina-nobreza-cabana?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGS8O8H6ZzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7mK7KXzvzngnBdb4tUOQ1dHXnN-VIWKjL9b61agIPFbFAlrZkCqoka5v9vbA_aem_8yi52yBED-YrV5SQ0pj2QQ","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N6nI5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafsfFzYpYFHW3xIuLGkPxYUDjvorftJh6BN6uw3aAJ746yPIWWELxr13eUHkw_aem_XuEDfAFScVNc3DbUSLoeBQ","mobile","1","1","10","0","0"
"/calca-jeans-feminina-nobreza-cabana?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeIV0qhkGpZKazoBRWJXDdm1q5c5K0B_QuQ7JQ16QgtWUYWweV7CpVUlt4iOQ_aem_UG-VuaH6hVQerylGDEceaQ","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5TWdHqwmWX95rhZFB-EwfaDROO6ONgy4hbnHul6iaHrCfJIkPX51PoiZ1LjQ_aem_Bd0OLqKsKQfyragWsDpb5A","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4WZhOq9epQzPqdQhxL9r2p1bJYVWu-Jt48ALt06ODax1TFdCN0IMPlCVPgnw_aem_VD_S_E2pu6Dv48EXC8EwRQ","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7UrmIE21iCdwwy9Pjt9HRS45KiMfhs_Tp9bjgQogf29REvu9mTpfDkuNdg-Q_aem_OZW4A2_chDpHD7KbdKkW5w","mobile","1","1","3","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGST4dD85zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeooS_BoROovnWY6skZneYoce4aeyUSwRbo3y149fgMKfsn6qMbbbzAXy2B1A_aem_XIVfK3P68vqVCHphlhp6Kw","mobile","1","1","2","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=IwZmRpZBZQL6iSP2lbrnJdGbRNwhddHF6Sm_swZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7OmDXJG60dgJrsIb5pa9Mv8fBFkKfmm5XmAaHVgxfYDfLLU8Ie_bhdHhlqpQ_aem_XX1GKWwfM60_KpdpJfXuOA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGJkEGev5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadF3mCCWqVkrK1ex4sincmrgoIn1DCbaMz_oIDxiGFYi0hXO82T0K-HVZuNcA_aem_bhx4C4Uph8dQgVRdztcqsg","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRe_0dc5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadJeZ1VZzRqXGBhBP_OJ6P733eVtglYW9-1tfOz0G804kpOxGua-LuoxE3Hiw_aem_2tQYfv8-fVnPqIYo7QsxXw","mobile","1","1","2","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadv1PapElw34KP5dByoQXGjlq9m9eAdFC_Tgmk38CvTfyMiS78-yxKDiWBwPg_aem_Shb_p9K9iQDqBHyGZ2fTgg","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadAjBhGqqGexUg6esvKWybMKjNea90WY4n1qaPWPl5auzviMXZxmVoYXuBxug_aem_HF7dBE1dXS-okpyG5Lf7Iw","mobile","1","1","3","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGRfAEfO5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafdPYklFrFQPnRk-gZYLcanjgscObnBZCYpGumlGOGd8ccncbFgnyyFqsYQwA_aem_yxQjroll-sSwQ_xl6AeK6w","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8N6QSZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafGQosAa333xP3DwJTEoFIspypeGwcjxGS_vcd60qppyqdzCakBpOYlp8gxJw_aem_lEvtXbauWiskjNyx5lBTUA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacnfR8vyw_x9RmgjDQEfMpM4__wHsHnhr9eBh2VRtwioWnMAY_2fTzd5nI8fg_aem_1o6X2bwKgOJfv-6d2rQfKw","mobile","1","1","3","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadcL-FQVBCS4y-N7CtSY1X13VO6s__LQJAJwxktlC4adiDTMKznoenm96d1ZQ_aem_-9j_irrH4zVzFDhxKMrq1A","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadogtqCD6Es1V12FCNBYGh4b2f84lSXdjCK53AJ6DKrnbXhTXkxmgyCWFxJvg_aem_0CeI7MdSSCRan-xQfhQdJA","mobile","1","1","1","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGS8O--65zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaexKvMdOoLhin--tPSR9p0WApdeVkXtUoGuHFam_7xo_nQafPvsHp_0bs4gmg_aem_sMDwglf0g4kdCF_t-SAvxQ","mobile","1","1","2","0","0"
"/calca-jeans-feminina-nobreza-cabana?inStock=&media_type=image&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGCpr4bYZzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafUAR2T2lQ2ahvigWl28VcivOqy9kIUK_fnwN3s0g62igJq1BOdMoXUZ22A2Q_aem_uv4Epc8-YuJxiaoUTILnfg","mobile","1","1","3","0","0"
